"cycle_length_bin","cycleday_from_ovu","cycle_length_bin_num","state","prob","prob_sum","n_cycles"
"(42,45]",33,10,"O",5.45436338352612e-06,0.00160358283475668,294
"(39,42]",34,9,"O",1.6027319686899e-12,7.9816052040757e-10,498
"(42,45]",34,10,"O",4.46555000008849e-06,0.00131287170002602,294
"(39,42]",35,9,"O",2.33214579411863e-12,1.16140860547108e-09,498
"(42,45]",35,10,"O",3.24916097390817e-07,9.55253326329002e-05,294
"(39,42]",36,9,"O",0,0,498
"(42,45]",36,10,"O",1.33119099357796e-14,3.9137015211192e-12,294
"(42,45]",37,10,"O",9.51789013651566e-20,2.7982597001356e-17,294
"(42,45]",38,10,"O",9.56121565584921e-21,2.81099740281967e-18,294
"(42,45]",39,10,"O",0,0,294
"(42,45]",-40,10,"Rise",0,0,294
"(42,45]",-39,10,"Rise",0,0,294
"(42,45]",-38,10,"Rise",0,0,294
"(42,45]",-37,10,"Rise",0,0,294
"(39,42]",-36,9,"Rise",0,0,498
"(42,45]",-36,10,"Rise",0,0,294
"(39,42]",-35,9,"Rise",0,0,498
"(42,45]",-35,10,"Rise",8.91200949578603e-21,2.62013079176109e-18,294
"(36,39]",-34,8,"Rise",0,0,946
"(39,42]",-34,9,"Rise",0,0,498
"(42,45]",-34,10,"Rise",2.68676793414378e-19,7.89909772638272e-17,294
"(36,39]",-33,8,"Rise",0,0,946
"(39,42]",-33,9,"Rise",0,0,498
"(42,45]",-33,10,"Rise",3.09318633702043e-12,9.09396783084006e-10,294
"(36,39]",-32,8,"Rise",0,0,946
"(39,42]",-32,9,"Rise",0,0,498
"(42,45]",-32,10,"Rise",3.42898660592465e-11,1.00812206214185e-08,294
"(36,39]",-31,8,"Rise",0,0,946
"(39,42]",-31,9,"Rise",9.67975433634953e-24,4.82051765950207e-21,498
"(42,45]",-31,10,"Rise",5.08007074708818e-12,1.49354079964392e-09,294
"(33,36]",-30,7,"Rise",0,0,2048
"(36,39]",-30,8,"Rise",0,0,946
"(39,42]",-30,9,"Rise",4.38973812981644e-23,2.18608958864859e-20,498
"(42,45]",-30,10,"Rise",2.55198500290043e-10,7.50283590852727e-08,294
"(33,36]",-29,7,"Rise",0,0,2048
"(36,39]",-29,8,"Rise",2.03257107963358e-25,1.92281224133336e-22,946
"(39,42]",-29,9,"Rise",1.54209126128065e-16,7.67961448117762e-14,498
"(42,45]",-29,10,"Rise",4.54312105144125e-10,1.33567758912373e-07,294
"(33,36]",-28,7,"Rise",0,0,2048
"(36,39]",-28,8,"Rise",3.91649738611664e-24,3.70500652726634e-21,946
"(39,42]",-28,9,"Rise",4.65432633322485e-12,2.31785451394598e-09,498
"(42,45]",-28,10,"Rise",4.29810114518796e-09,1.26364173668526e-06,294
"(27,30]",-27,5,"Rise",0,0,12460
"(30,33]",-27,6,"Rise",0,0,5319
"(33,36]",-27,7,"Rise",0,0,2048
"(36,39]",-27,8,"Rise",1.49435832874764e-09,1.41366297899527e-06,946
"(39,42]",-27,9,"Rise",7.45314332309201e-12,3.71166537489982e-09,498
"(42,45]",-27,10,"Rise",7.65470207883838e-08,2.25048241117848e-05,294
"(27,30]",-26,5,"Rise",0,0,12460
"(30,33]",-26,6,"Rise",0,0,5319
"(33,36]",-26,7,"Rise",0,0,2048
"(36,39]",-26,8,"Rise",1.98702459264076e-09,1.87972526463816e-06,946
"(39,42]",-26,9,"Rise",1.79120229244385e-07,8.92018741637039e-05,498
"(42,45]",-26,10,"Rise",9.61095114379588e-07,0.000282561963627599,294
"(27,30]",-25,5,"Rise",0,0,12460
"(30,33]",-25,6,"Rise",0,0,5319
"(33,36]",-25,7,"Rise",4.08678444729227e-09,8.36973454805457e-06,2048
"(36,39]",-25,8,"Rise",2.94162140488351e-09,2.7827738490198e-06,946
"(39,42]",-25,9,"Rise",8.06249579232437e-07,0.000401512290457753,498
"(42,45]",-25,10,"Rise",7.00109493548034e-06,0.00205832191103122,294
"(27,30]",-24,5,"Rise",0,0,12460
"(30,33]",-24,6,"Rise",0,0,5319
"(33,36]",-24,7,"Rise",8.12404566184429e-10,1.66380455154571e-06,2048
"(36,39]",-24,8,"Rise",1.67604283744524e-09,1.5855365242232e-06,946
"(39,42]",-24,9,"Rise",3.2996855704807e-06,0.00164324341409939,498
"(42,45]",-24,10,"Rise",1.91793757599746e-05,0.00563873647343254,294
"(24,27]",-23,4,"Rise",0,0,13464
"(27,30]",-23,5,"Rise",0,0,12460
"(30,33]",-23,6,"Rise",0,0,5319
"(33,36]",-23,7,"Rise",1.35246078043101e-09,2.76983967832271e-06,2048
"(36,39]",-23,8,"Rise",1.01951771657067e-07,9.64463759875856e-05,946
"(39,42]",-23,9,"Rise",2.28039203582991e-06,0.0011356352338433,498
"(42,45]",-23,10,"Rise",2.37961934221452e-05,0.00699608086611069,294
"(24,27]",-22,4,"Rise",0,0,13464
"(27,30]",-22,5,"Rise",3.67288088416039e-14,4.57640958166384e-10,12460
"(30,33]",-22,6,"Rise",2.34285199686714e-10,1.24616297713363e-06,5319
"(33,36]",-22,7,"Rise",1.36540245436223e-08,2.79634422653384e-05,2048
"(36,39]",-22,8,"Rise",3.52680598074851e-06,0.00333635845778809,946
"(39,42]",-22,9,"Rise",6.66850747369335e-06,0.00332091672189929,498
"(42,45]",-22,10,"Rise",4.06433259374075e-05,0.0119491378255978,294
"(24,27]",-21,4,"Rise",0,0,13464
"(27,30]",-21,5,"Rise",1.85043261303584e-13,2.30563903584266e-09,12460
"(30,33]",-21,6,"Rise",1.37625421803495e-09,7.32029618572788e-06,5319
"(33,36]",-21,7,"Rise",4.95412195923241e-08,0.00010146041772508,2048
"(36,39]",-21,8,"Rise",5.19065113041532e-06,0.00491035596937289,946
"(39,42]",-21,9,"Rise",4.82276357656113e-06,0.00240173626112744,498
"(42,45]",-21,10,"Rise",4.5861868472139e-05,0.0134833893308089,294
"(24,27]",-20,4,"Rise",0,0,13464
"(27,30]",-20,5,"Rise",8.12313397423521e-09,0.000101214249318971,12460
"(30,33]",-20,6,"Rise",4.28776843404721e-09,2.28066403006971e-05,5319
"(33,36]",-20,7,"Rise",3.84289862727374e-07,0.000787025638865662,2048
"(36,39]",-20,8,"Rise",2.07226445412752e-06,0.00196036217360463,946
"(39,42]",-20,9,"Rise",6.88652580132066e-06,0.00342948984905769,498
"(42,45]",-20,10,"Rise",3.4967654653781e-05,0.0102804904682116,294
"(21,24]",-19,3,"Rise",0,0,3605
"(24,27]",-19,4,"Rise",0,0,13464
"(27,30]",-19,5,"Rise",1.43297998795257e-07,0.0017854930649889,12460
"(30,33]",-19,6,"Rise",1.0222469151446e-08,5.43733134165413e-05,5319
"(33,36]",-19,7,"Rise",1.81353394548311e-06,0.00371411752034942,2048
"(36,39]",-19,8,"Rise",5.47070010462731e-06,0.00517528229897743,946
"(39,42]",-19,9,"Rise",2.00052646017751e-05,0.00996262177168399,498
"(42,45]",-19,10,"Rise",0.000156873913071672,0.0461209304430714,294
"(21,24]",-18,3,"Rise",0,0,3605
"(24,27]",-18,4,"Rise",1.17990742416375e-18,1.58862735589407e-14,13464
"(27,30]",-18,5,"Rise",4.53168179242444e-08,0.000564647551336085,12460
"(30,33]",-18,6,"Rise",2.0508910485988e-08,0.00010908689487497,5319
"(33,36]",-18,7,"Rise",1.0778591930329e-05,0.0220745562733137,2048
"(36,39]",-18,8,"Rise",1.46627889434695e-05,0.0138709983405221,946
"(39,42]",-18,9,"Rise",3.27910716676796e-05,0.0163299536905044,498
"(42,45]",-18,10,"Rise",0.00017738259967439,0.0521504843042705,294
"(18,21]",-17,2,"Rise",0,0,412
"(21,24]",-17,3,"Rise",0,0,3605
"(24,27]",-17,4,"Rise",3.5754704077456e-09,4.81401335698867e-05,13464
"(27,30]",-17,5,"Rise",9.05697738855776e-09,0.00011284993826143,12460
"(30,33]",-17,6,"Rise",9.26988789100836e-08,0.000493065336922735,5319
"(33,36]",-17,7,"Rise",7.79279392802487e-06,0.0159596419645949,2048
"(36,39]",-17,8,"Rise",1.67468019917405e-05,0.0158424746841865,946
"(39,42]",-17,9,"Rise",9.44405192967221e-05,0.0470313786097676,498
"(42,45]",-17,10,"Rise",0.000267539486877684,0.078656609142039,294
"(18,21]",-16,2,"Rise",0,0,412
"(21,24]",-16,3,"Rise",0,0,3605
"(24,27]",-16,4,"Rise",5.9347246210457e-08,0.000799051322977594,13464
"(27,30]",-16,5,"Rise",3.87468060879332e-08,0.000482785203855648,12460
"(30,33]",-16,6,"Rise",6.68710493790919e-07,0.0035568711164739,5319
"(33,36]",-16,7,"Rise",6.83874409639084e-06,0.0140057479094085,2048
"(36,39]",-16,8,"Rise",2.68726246078396e-05,0.0254215028790163,946
"(39,42]",-16,9,"Rise",0.000141850997282091,0.0706417966464813,498
"(42,45]",-16,10,"Rise",0.00026617313181866,0.0782549007546862,294
"(18,21]",-15,2,"Rise",0,0,412
"(21,24]",-15,3,"Rise",0,0,3605
"(24,27]",-15,4,"Rise",4.25581978097474e-08,0.00057300357531044,13464
"(27,30]",-15,5,"Rise",2.15401567536893e-07,0.00268390353150968,12460
"(30,33]",-15,6,"Rise",1.77160622384874e-06,0.00942317350465144,5319
"(33,36]",-15,7,"Rise",3.44805966983766e-06,0.00706162620382753,2048
"(36,39]",-15,8,"Rise",4.32638444342518e-05,0.0409275968348022,946
"(39,42]",-15,9,"Rise",9.10345204530565e-05,0.0453351911856221,498
"(42,45]",-15,10,"Rise",0.000298552129333601,0.0877743260240787,294
"(18,21]",-14,2,"Rise",0,0,412
"(21,24]",-14,3,"Rise",4.86475613057979e-16,1.75374458507401e-12,3605
"(24,27]",-14,4,"Rise",1.49304748686517e-07,0.00201023913631526,13464
"(27,30]",-14,5,"Rise",1.28712756615838e-06,0.0160376094743335,12460
"(30,33]",-14,6,"Rise",2.34422068904756e-06,0.012468909845044,5319
"(33,36]",-14,7,"Rise",8.03610674604894e-06,0.0164579466159082,2048
"(36,39]",-14,8,"Rise",7.64854823290218e-05,0.0723552662832546,946
"(39,42]",-14,9,"Rise",8.5459753658428e-05,0.0425589573218971,498
"(42,45]",-14,10,"Rise",0.000266182509711979,0.0782576578553218,294
"(18,21]",-13,2,"Rise",0,0,412
"(21,24]",-13,3,"Rise",1.58401730772053e-10,5.7103823943325e-07,3605
"(24,27]",-13,4,"Rise",3.15507022718615e-07,0.00424798655388343,13464
"(27,30]",-13,5,"Rise",2.83348319029881e-06,0.0353052005511232,12460
"(30,33]",-13,6,"Rise",4.23510688951498e-06,0.0225265335453302,5319
"(33,36]",-13,7,"Rise",1.29523145075733e-05,0.0265263401115101,2048
"(36,39]",-13,8,"Rise",0.000114292540067505,0.108120742903859,946
"(39,42]",-13,9,"Rise",0.000116444148797235,0.0579891861010232,498
"(42,45]",-13,10,"Rise",0.000453338932307895,0.133281646098521,294
"(18,21]",-12,2,"Rise",1.97764055256825e-17,8.14787907658119e-15,412
"(21,24]",-12,3,"Rise",5.86599080400424e-09,2.11468968484353e-05,3605
"(24,27]",-12,4,"Rise",8.62064863127153e-07,0.011606841317144,13464
"(27,30]",-12,5,"Rise",5.43887228881065e-06,0.0677683487185807,12460
"(30,33]",-12,6,"Rise",1.02612459825668e-05,0.054579567381273,5319
"(33,36]",-12,7,"Rise",3.36460355652103e-05,0.0689070808375507,2048
"(36,39]",-12,8,"Rise",0.000114237706296536,0.108068870156523,946
"(39,42]",-12,9,"Rise",0.000131515983232794,0.0654949596499314,498
"(42,45]",-12,10,"Rise",0.000607909032632341,0.178725255593908,294
"(18,21]",-11,2,"Rise",3.49166929380182e-08,1.43856774904635e-05,412
"(21,24]",-11,3,"Rise",3.43284041047722e-08,0.000123753896797704,3605
"(24,27]",-11,4,"Rise",1.32711212372104e-06,0.0178682376337801,13464
"(27,30]",-11,5,"Rise",1.00856020796252e-05,0.125666601912131,12460
"(30,33]",-11,6,"Rise",1.64111735776277e-05,0.087291032259402,5319
"(33,36]",-11,7,"Rise",5.75501175020397e-05,0.117862640644177,2048
"(36,39]",-11,8,"Rise",0.00018464253911304,0.174671842000936,946
"(39,42]",-11,9,"Rise",0.000449918060307498,0.224059194033134,498
"(42,45]",-11,10,"Rise",0.000577763126967133,0.169862359328337,294
"(18,21]",-10,2,"Rise",3.66574906006756e-07,0.000151028861274783,412
"(21,24]",-10,3,"Rise",8.21186170073944e-07,0.00296037614311657,3605
"(24,27]",-10,4,"Rise",2.81415935492388e-06,0.0378898415546951,13464
"(27,30]",-10,5,"Rise",1.24873126211042e-05,0.155591915258958,12460
"(30,33]",-10,6,"Rise",3.1642554625085e-05,0.168306748050827,5319
"(33,36]",-10,7,"Rise",8.37736612944771e-05,0.171568458331089,2048
"(36,39]",-10,8,"Rise",0.000256744858842352,0.242880636464865,946
"(39,42]",-10,9,"Rise",0.000625135489835545,0.311317473938101,498
"(42,45]",-10,10,"Rise",0.000678832781595076,0.199576837788952,294
"(18,21]",-9,2,"Rise",4.70681902703148e-06,0.00193920943913697,412
"(21,24]",-9,3,"Rise",1.87614001573491e-06,0.00676348475672437,3605
"(24,27]",-9,4,"Rise",6.29422873385108e-06,0.0847454956725709,13464
"(27,30]",-9,5,"Rise",3.39583990597614e-05,0.423121652284627,12460
"(30,33]",-9,6,"Rise",5.96096921461282e-05,0.317063952525256,5319
"(33,36]",-9,7,"Rise",0.000158364386574641,0.324330263704865,2048
"(36,39]",-9,8,"Rise",0.000455670582657262,0.43106437119377,946
"(39,42]",-9,9,"Rise",0.00071757542238557,0.357352560348014,498
"(42,45]",-9,10,"Rise",0.000945738564211342,0.278047137878135,294
"(18,21]",-8,2,"Rise",7.73465365151801e-06,0.00318667730442542,412
"(21,24]",-8,3,"Rise",8.97910081539019e-06,0.0323696584394816,3605
"(24,27]",-8,4,"Rise",1.73884395683458e-05,0.234117950348208,13464
"(27,30]",-8,5,"Rise",5.96402157364101e-05,0.74311708807567,12460
"(30,33]",-8,6,"Rise",0.000150191627659769,0.798869267522312,5319
"(33,36]",-8,7,"Rise",0.000265664199448994,0.544080280471539,2048
"(36,39]",-8,8,"Rise",0.000768705066593045,0.727194992997021,946
"(39,42]",-8,9,"Rise",0.00122781161443697,0.611450183989609,498
"(42,45]",-8,10,"Rise",0.000943579175729645,0.277412277664516,294
"(18,21]",-7,2,"Rise",1.31174664417091e-05,0.00540439617398414,412
"(21,24]",-7,3,"Rise",2.13154542772198e-05,0.0768422126693775,3605
"(24,27]",-7,4,"Rise",4.610931452099e-05,0.62081581071061,13464
"(27,30]",-7,5,"Rise",0.000123292651516712,1.53622643789823,12460
"(30,33]",-7,6,"Rise",0.000317445858025354,1.68849451883686,5319
"(33,36]",-7,7,"Rise",0.000646781405422306,1.32460831830488,2048
"(36,39]",-7,8,"Rise",0.00106926046430898,1.0115203992363,946
"(39,42]",-7,9,"Rise",0.00243754734752852,1.2138985790692,498
"(42,45]",-7,10,"Rise",0.0010193230541484,0.29968097791963,294
"(18,21]",-6,2,"Rise",5.14371225132927e-05,0.0211920944754766,412
"(21,24]",-6,3,"Rise",6.66753730509043e-05,0.24036471984851,3605
"(24,27]",-6,4,"Rise",0.00013154083728852,1.77106583325263,13464
"(27,30]",-6,5,"Rise",0.000264833237677187,3.29982214145775,12460
"(30,33]",-6,6,"Rise",0.000589224138781134,3.13408319417685,5319
"(33,36]",-6,7,"Rise",0.00113035299776774,2.31496293942833,2048
"(36,39]",-6,8,"Rise",0.00167215141610293,1.58185523963338,946
"(39,42]",-6,9,"Rise",0.00350565530906473,1.74581634391424,498
"(42,45]",-6,10,"Rise",0.0014019664544606,0.412178137611415,294
"(18,21]",-5,2,"Rise",0.000318686462521088,0.131298822558688,412
"(21,24]",-5,3,"Rise",0.000183549760323223,0.661696885965219,3605
"(24,27]",-5,4,"Rise",0.000323143310582651,4.35080153368482,13464
"(27,30]",-5,5,"Rise",0.000565740030379576,7.04912077852952,12460
"(30,33]",-5,6,"Rise",0.00110401127603042,5.87223597720579,5319
"(33,36]",-5,7,"Rise",0.00216770878356363,4.43946758873831,2048
"(36,39]",-5,8,"Rise",0.00270541264528395,2.55932036243861,946
"(39,42]",-5,9,"Rise",0.00454283651701111,2.26233258547154,498
"(42,45]",-5,10,"Rise",0.00227442264006442,0.66868025617894,294
"(18,21]",-4,2,"Rise",0.00114613820551634,0.472208940672732,412
"(21,24]",-4,3,"Rise",0.000553670907928692,1.99598362308294,3605
"(24,27]",-4,4,"Rise",0.000888218716103703,11.9589767936203,13464
"(27,30]",-4,5,"Rise",0.00131322835988492,16.3628253641661,12460
"(30,33]",-4,6,"Rise",0.00220180928647396,11.711423594755,5319
"(33,36]",-4,7,"Rise",0.00375540799707396,7.69107557800746,2048
"(36,39]",-4,8,"Rise",0.00382906018646301,3.62229093639401,946
"(39,42]",-4,9,"Rise",0.00548964123921347,2.73384133712831,498
"(42,45]",-4,10,"Rise",0.00354848935553463,1.04325587052718,294
"(18,21]",-3,2,"Rise",0.00238396959946074,0.982195474977826,412
"(21,24]",-3,3,"Rise",0.00217595213795966,7.84430745734457,3605
"(24,27]",-3,4,"Rise",0.00259774028060024,34.9759751380017,13464
"(27,30]",-3,5,"Rise",0.00342860624699931,42.7204338376114,12460
"(30,33]",-3,6,"Rise",0.00459753538469208,24.4542907111772,5319
"(33,36]",-3,7,"Rise",0.00656178996704531,13.4385458525088,2048
"(36,39]",-3,8,"Rise",0.00641749851175848,6.07095359212352,946
"(39,42]",-3,9,"Rise",0.00840604199363584,4.18620891283065,498
"(42,45]",-3,10,"Rise",0.00755531530250556,2.22126269893664,294
"(18,21]",-2,2,"Rise",0.00729932566386,3.00732217351032,412
"(21,24]",-2,3,"Rise",0.00838162442311763,30.2157560453391,3605
"(24,27]",-2,4,"Rise",0.00904595697559907,121.794764719466,13464
"(27,30]",-2,5,"Rise",0.0105224961327107,131.110301813575,12460
"(30,33]",-2,6,"Rise",0.0125964210410004,67.0003635170809,5319
"(33,36]",-2,7,"Rise",0.0149518158790749,30.6213189203454,2048
"(36,39]",-2,8,"Rise",0.0153332613834999,14.5052652687909,946
"(39,42]",-2,9,"Rise",0.0170512401996534,8.4915176194274,498
"(42,45]",-2,10,"Rise",0.015894272997083,4.6729162611424,294
"(18,21]",-1,2,"Rise",0.0324080912835843,13.3521336088367,412
"(21,24]",-1,3,"Rise",0.0359793574150366,129.705583481207,3605
"(24,27]",-1,4,"Rise",0.0375838155443436,506.028492489043,13464
"(27,30]",-1,5,"Rise",0.0389870032045458,485.778059928641,12460
"(30,33]",-1,6,"Rise",0.0425350550486586,226.243957803815,5319
"(33,36]",-1,7,"Rise",0.0436819817728649,89.4606986708273,2048
"(36,39]",-1,8,"Rise",0.0446824290308833,42.2695778632156,946
"(39,42]",-1,9,"Rise",0.0442526580640948,22.0378237159192,498
"(42,45]",-1,10,"Rise",0.0465979680419027,13.6998026043194,294
"(18,21]",0,2,"Rise",0.145335531214555,59.8782388603968,412
"(21,24]",0,3,"Rise",0.155667941310496,561.182928424339,3605
"(24,27]",0,4,"Rise",0.156355040001335,2105.16425857798,13464
"(27,30]",0,5,"Rise",0.155406191999501,1936.36115231379,12460
"(30,33]",0,6,"Rise",0.158923112492139,845.312035345688,5319
"(33,36]",0,7,"Rise",0.150875226427312,308.992463723135,2048
"(36,39]",0,8,"Rise",0.151904000893835,143.701184845568,946
"(39,42]",0,9,"Rise",0.145136083973653,72.2777698188794,498
"(42,45]",0,10,"Rise",0.1447622633806,42.5601054338964,294
"(18,21]",1,2,"Rise",0.294743308142208,121.434242954589,412
"(21,24]",1,3,"Rise",0.315555633962408,1137.57806043448,3605
"(24,27]",1,4,"Rise",0.313951187687639,4227.03879102638,13464
"(27,30]",1,5,"Rise",0.314001337327385,3912.45666309922,12460
"(30,33]",1,6,"Rise",0.307939779048566,1637.93168475932,5319
"(33,36]",1,7,"Rise",0.29077193097921,595.500914645421,2048
"(36,39]",1,8,"Rise",0.292412297087648,276.622033044915,946
"(39,42]",1,9,"Rise",0.287558236269136,143.20400166203,498
"(42,45]",1,10,"Rise",0.306935668556932,90.2390865557379,294
"(18,21]",2,2,"Rise",0.179111360747201,73.7938806278469,412
"(21,24]",2,3,"Rise",0.187655556253162,676.49828029265,3605
"(24,27]",2,4,"Rise",0.189578991614539,2552.49154309816,13464
"(27,30]",2,5,"Rise",0.190834092616024,2377.79279399566,12460
"(30,33]",2,6,"Rise",0.197818078468801,1052.19435937555,5319
"(33,36]",2,7,"Rise",0.193506328396473,396.300960555977,2048
"(36,39]",2,8,"Rise",0.199480099571592,188.708174194726,946
"(39,42]",2,9,"Rise",0.195889355577493,97.5528990775913,498
"(42,45]",2,10,"Rise",0.219954073563237,64.6664976275918,294
"(18,21]",3,2,"Rise",0.0786617919754768,32.4086582938964,412
"(21,24]",3,3,"Rise",0.0742601740452189,267.707927433014,3605
"(24,27]",3,4,"Rise",0.0754739419932081,1016.18115499655,13464
"(27,30]",3,5,"Rise",0.0783437775141521,976.163467826335,12460
"(30,33]",3,6,"Rise",0.0871710908875939,463.663032431112,5319
"(33,36]",3,7,"Rise",0.0886239483052964,181.501846129247,2048
"(36,39]",3,8,"Rise",0.0937122313419064,88.6517708494434,946
"(39,42]",3,9,"Rise",0.0964828198679668,48.0484442942475,498
"(42,45]",3,10,"Rise",0.121587603794994,35.7467555157282,294
"(18,21]",4,2,"Rise",0.0266203464277831,10.9675827282466,412
"(21,24]",4,3,"Rise",0.02745595723183,98.9787258207472,3605
"(24,27]",4,4,"Rise",0.0275498493515984,370.93117166992,13464
"(27,30]",4,5,"Rise",0.0297643516938665,370.863822105577,12460
"(30,33]",4,6,"Rise",0.035694964161359,189.861514374269,5319
"(33,36]",4,7,"Rise",0.0358298394136342,73.3795111191228,2048
"(36,39]",4,8,"Rise",0.043912430807461,41.5411595438581,946
"(39,42]",4,9,"Rise",0.0444920558815463,22.1570438290101,498
"(42,45]",4,10,"Rise",0.0593352658683895,17.4445681653065,294
"(18,21]",5,2,"Rise",0.0112393016268904,4.63059227027886,412
"(21,24]",5,3,"Rise",0.0102613516233782,36.9921726022786,3605
"(24,27]",5,4,"Rise",0.0106689953570477,143.647353487291,13464
"(27,30]",5,5,"Rise",0.0117086056027167,145.889225809851,12460
"(30,33]",5,6,"Rise",0.0138896916751188,73.8792700199568,5319
"(33,36]",5,7,"Rise",0.0159353336888135,32.63556339469,2048
"(36,39]",5,8,"Rise",0.0204569930888169,19.3523154620208,946
"(39,42]",5,9,"Rise",0.0245123854162975,12.2071679373162,498
"(42,45]",5,10,"Rise",0.0306561988220334,9.01292245367782,294
"(18,21]",6,2,"Rise",0.00459515103680111,1.89320222716206,412
"(21,24]",6,3,"Rise",0.00423430607343849,15.2646733947458,3605
"(24,27]",6,4,"Rise",0.00449860221869221,60.569180272472,13464
"(27,30]",6,5,"Rise",0.00491850359626438,61.2845548094542,12460
"(30,33]",6,6,"Rise",0.00559248361018769,29.7464203225883,5319
"(33,36]",6,7,"Rise",0.00755466264190127,15.4719490906138,2048
"(36,39]",6,8,"Rise",0.0122975932828328,11.6335232455599,946
"(39,42]",6,9,"Rise",0.016155133288537,8.04525637769141,498
"(42,45]",6,10,"Rise",0.0185171126208497,5.4440311105298,294
"(18,21]",7,2,"Rise",0.00204497078063606,0.842527961622058,412
"(21,24]",7,3,"Rise",0.00197597413818279,7.12338676814897,3605
"(24,27]",7,4,"Rise",0.00223203597770468,30.0521324038159,13464
"(27,30]",7,5,"Rise",0.00251346474335818,31.3177707022429,12460
"(30,33]",7,6,"Rise",0.00284829775379329,15.1500957524265,5319
"(33,36]",7,7,"Rise",0.00380324837988698,7.78905268200853,2048
"(36,39]",7,8,"Rise",0.00660622403121081,6.24948793352543,946
"(39,42]",7,9,"Rise",0.0120460204769335,5.9989181975129,498
"(42,45]",7,10,"Rise",0.0137392035188117,4.03932583453064,294
"(18,21]",8,2,"Rise",0.000958911809579184,0.395071665546624,412
"(21,24]",8,3,"Rise",0.000994200565434629,3.58409303839184,3605
